FECHA_HORA,SECTOR,CAUDAL MEDIO(M3)
16/03/2024 2:00,PZA. MONTAÑETA,"36,986"
16/03/2024 2:00,RABASA DL,16
16/03/2024 2:00,SANTO DOMINGO DL,"56,12"
16/03/2024 2:00,SH_Demo,"28,91"
16/03/2024 2:00,TOBO,"44,45"
16/03/2024 2:00,VALLONGA GLOBAL,"22,25"
16/03/2024 2:00,VALLONGA-TOLON DL,"22,25"
16/03/2024 2:00,VILLAFRANQUEZA,"25,439"
16/03/2024 2:00,VIRGEN DEL CARMEN 1000 Viv,"41,905"
16/03/2024 2:00,VIRGEN DEL REMEDIO,"69,2"
16/03/2024 3:00,1 CIUDAD JARDÍN,"12,85"
16/03/2024 3:00,ALIPARK DL,"7,15"
16/03/2024 3:00,ALTOZANO,"42,998"
16/03/2024 3:00,BAHÍA LOS PINOS,"24,9"
16/03/2024 3:00,BENALÚA DL,"42,998"
16/03/2024 3:00,Bº GRANADA 1,"34,7"
16/03/2024 3:00,Bº LOS ÁNGELES,"27,08"
16/03/2024 3:00,CABO HUERTAS - PLAYA,"23,2"
16/03/2024 3:00,Campoamor Alto,"36,1"
16/03/2024 3:00,CENTRO COMERCIAL GRAN VÍA,"12,696"
16/03/2024 3:00,CIUDAD DEPORTIVA DL,"16,7"
16/03/2024 3:00,COLONIA REQUENA,"129,5"
16/03/2024 3:00,COLONIA ROMANA,"30,4"
16/03/2024 3:00,CONDOMINA,"44,05"
16/03/2024 3:00,Depósito Los Ángeles,15
16/03/2024 3:00,DIPUTACIÓN DL,"26,771"
16/03/2024 3:00,GARBINET NORTE 1,"9,05"
16/03/2024 3:00,INFORMACIÓN DL,14
16/03/2024 3:00,Les Palmeretes,"27,735"
16/03/2024 3:00,LONJA,"5,17"
16/03/2024 3:00,LONJA DL,"5,17"
16/03/2024 3:00,MATADERO,"31,277"
16/03/2024 3:00,MERCADO DL,"33,829"
16/03/2024 3:00,MUCHAVISTA - P.A.U. 5,"47,8"
16/03/2024 3:00,MUELLE GRANELES DL,5
16/03/2024 3:00,MUELLE LEVANTE DL,"5,355"
16/03/2024 3:00,O.A.M.I 1,"3,45"
16/03/2024 3:00,P.A.U. 1 (norte+sur),"27,028"
16/03/2024 3:00,P.A.U. 2,"13,332"
16/03/2024 3:00,PARQUE LO MORANT,"23,99"
16/03/2024 3:00,PLAYA DE SAN JUAN 1,"58,35"
16/03/2024 3:00,Postiguet,"16,82"
16/03/2024 3:00,PZA. MONTAÑETA,"35,501"
16/03/2024 3:00,RABASA DL,"16,2"
16/03/2024 3:00,SANTO DOMINGO DL,"51,41"
16/03/2024 3:00,SH_Demo,"27,08"
16/03/2024 3:00,TOBO,"32,3"
16/03/2024 3:00,VALLONGA GLOBAL,"19,5"
16/03/2024 3:00,VALLONGA-TOLON DL,"19,5"
16/03/2024 3:00,VILLAFRANQUEZA,"22,724"
16/03/2024 3:00,VIRGEN DEL CARMEN 1000 Viv,"39,605"
16/03/2024 3:00,VIRGEN DEL REMEDIO,"65,9"
16/03/2024 4:00,1 CIUDAD JARDÍN,"11,35"
16/03/2024 4:00,ALIPARK DL,"6,55"
16/03/2024 4:00,ALTOZANO,"42,327"
16/03/2024 4:00,BAHÍA LOS PINOS,"24,15"
16/03/2024 4:00,BENALÚA DL,"42,327"
16/03/2024 4:00,Bº GRANADA 1,"4,8"
16/03/2024 4:00,Bº LOS ÁNGELES,"23,337"
16/03/2024 4:00,CABO HUERTAS - PLAYA,"24,35"
16/03/2024 4:00,Campoamor Alto,"32,9"
16/03/2024 4:00,CENTRO COMERCIAL GRAN VÍA,"11,208"
16/03/2024 4:00,CIUDAD DEPORTIVA DL,"15,8"
16/03/2024 4:00,COLONIA REQUENA,"120,1"
16/03/2024 4:00,COLONIA ROMANA,"26,55"
16/03/2024 4:00,CONDOMINA,"36,55"
16/03/2024 4:00,Depósito Los Ángeles,"12,55"
16/03/2024 4:00,DIPUTACIÓN DL,"22,642"
16/03/2024 4:00,GARBINET NORTE 1,8
16/03/2024 4:00,INFORMACIÓN DL,12
16/03/2024 4:00,Les Palmeretes,"25,447"
16/03/2024 4:00,LONJA,"4,27"
16/03/2024 4:00,LONJA DL,"4,27"
16/03/2024 4:00,MATADERO,"0,605"
16/03/2024 4:00,MERCADO DL,"32,702"
16/03/2024 4:00,MUCHAVISTA - P.A.U. 5,"41,15"
16/03/2024 4:00,MUELLE GRANELES DL,"4,8"
16/03/2024 4:00,MUELLE LEVANTE DL,"5,101"
16/03/2024 4:00,O.A.M.I 1,"4,1"
16/03/2024 4:00,P.A.U. 1 (norte+sur),"26,451"
16/03/2024 4:00,P.A.U. 2,"12,795"
16/03/2024 4:00,PARQUE LO MORANT,"22,893"
16/03/2024 4:00,Pla-Hospital,"8,216"
16/03/2024 4:00,PLAYA DE SAN JUAN 1,54
16/03/2024 4:00,Postiguet,"11,827"
16/03/2024 4:00,PZA. MONTAÑETA,"33,424"
16/03/2024 4:00,RABASA DL,"14,4"
16/03/2024 4:00,SANTO DOMINGO DL,"46,849"
16/03/2024 4:00,SH_Demo,"23,337"
16/03/2024 4:00,TOBO,"37,7"
16/03/2024 4:00,VALLONGA GLOBAL,"14,55"
16/03/2024 4:00,VALLONGA-TOLON DL,"14,55"
16/03/2024 4:00,VILLAFRANQUEZA,"20,315"
16/03/2024 4:00,VIRGEN DEL CARMEN 1000 Viv,"36,993"
16/03/2024 4:00,VIRGEN DEL REMEDIO,"61,25"
16/03/2024 5:00,1 CIUDAD JARDÍN,"11,9"
16/03/2024 5:00,ALIPARK DL,"6,55"
16/03/2024 5:00,ALTOZANO,"36,136"
16/03/2024 5:00,BAHÍA LOS PINOS,"19,9"
16/03/2024 5:00,BENALÚA DL,"36,136"
16/03/2024 5:00,Bº GRANADA 1,"8,05"
16/03/2024 5:00,Bº LOS ÁNGELES,"21,408"
16/03/2024 5:00,CABO HUERTAS - PLAYA,"19,2"
16/03/2024 5:00,Campoamor Alto,"31,95"
16/03/2024 5:00,CENTRO COMERCIAL GRAN VÍA,"10,499"
16/03/2024 5:00,CIUDAD DEPORTIVA DL,15
16/03/2024 5:00,COLONIA REQUENA,"120,1"
16/03/2024 5:00,COLONIA ROMANA,"26,5"
16/03/2024 5:00,CONDOMINA,"31,4"
16/03/2024 5:00,Depósito Los Ángeles,"11,35"
16/03/2024 5:00,DIPUTACIÓN DL,"21,381"
16/03/2024 5:00,GARBINET NORTE 1,7
16/03/2024 5:00,INFORMACIÓN DL,11
16/03/2024 5:00,Les Palmeretes,"23,572"
16/03/2024 5:00,LONJA,"3,84"
16/03/2024 5:00,LONJA DL,"3,84"
16/03/2024 5:00,MATADERO,"17,27"
16/03/2024 5:00,MERCADO DL,"30,075"
16/03/2024 5:00,MUCHAVISTA - P.A.U. 5,"36,7"
16/03/2024 5:00,MUELLE GRANELES DL,"5,4"
16/03/2024 5:00,MUELLE LEVANTE DL,"5,014"
16/03/2024 5:00,O.A.M.I 1,"2,8"
16/03/2024 5:00,P.A.U. 1 (norte+sur),"21,168"
16/03/2024 5:00,P.A.U. 2,"11,305"
16/03/2024 5:00,PARQUE LO MORANT,"23,174"
16/03/2024 5:00,PLAYA DE SAN JUAN 1,"49,8"
16/03/2024 5:00,Postiguet,"10,354"
16/03/2024 5:00,PZA. MONTAÑETA,"31,474"
16/03/2024 5:00,RABASA DL,13
16/03/2024 5:00,SANTO DOMINGO DL,"41,654"
16/03/2024 5:00,SH_Demo,"21,408"
16/03/2024 5:00,TOBO,32
16/03/2024 5:00,VALLONGA GLOBAL,"15,35"
16/03/2024 5:00,VALLONGA-TOLON DL,"15,35"
16/03/2024 5:00,VILLAFRANQUEZA,"20,157"
16/03/2024 5:00,VIRGEN DEL CARMEN 1000 Viv,"36,18"
16/03/2024 5:00,VIRGEN DEL REMEDIO,"61,95"
16/03/2024 6:00,1 CIUDAD JARDÍN,"11,95"
16/03/2024 6:00,ALIPARK DL,"5,95"
16/03/2024 6:00,ALTOZANO,"34,773"
16/03/2024 6:00,BAHÍA LOS PINOS,"22,2"
16/03/2024 6:00,BENALÚA DL,"34,773"
16/03/2024 6:00,Bº GRANADA 1,"20,85"
16/03/2024 6:00,Bº LOS ÁNGELES,"19,432"
16/03/2024 6:00,CABO HUERTAS - PLAYA,"15,8"
16/03/2024 6:00,Campoamor Alto,"32,5"
16/03/2024 6:00,CENTRO COMERCIAL GRAN VÍA,"13,414"
16/03/2024 6:00,CIUDAD DEPORTIVA DL,"16,8"
16/03/2024 6:00,COLONIA REQUENA,"124,9"
16/03/2024 6:00,COLONIA ROMANA,"24,75"
16/03/2024 6:00,CONDOMINA,"30,4"
16/03/2024 6:00,Depósito Los Ángeles,"13,15"
16/03/2024 6:00,DIPUTACIÓN DL,"19,531"
16/03/2024 6:00,GARBINET NORTE 1,"6,25"
16/03/2024 6:00,INFORMACIÓN DL,11
16/03/2024 6:00,Les Palmeretes,"24,309"
16/03/2024 6:00,LONJA,"4,38"
16/03/2024 6:00,LONJA DL,"4,38"
16/03/2024 6:00,MATADERO,"18,089"
16/03/2024 6:00,MERCADO DL,"28,817"
16/03/2024 6:00,MUCHAVISTA - P.A.U. 5,"34,65"
16/03/2024 6:00,MUELLE GRANELES DL,"5,1"
16/03/2024 6:00,MUELLE LEVANTE DL,"5,904"
16/03/2024 6:00,O.A.M.I 1,"3,9"
16/03/2024 6:00,P.A.U. 1 (norte+sur),"21,872"
16/03/2024 6:00,P.A.U. 2,"12,116"
16/03/2024 6:00,PARQUE LO MORANT,"24,446"
16/03/2024 6:00,PLAYA DE SAN JUAN 1,"43,2"
16/03/2024 6:00,Postiguet,"9,45"
16/03/2024 6:00,PZA. MONTAÑETA,"30,455"
16/03/2024 6:00,RABASA DL,"14,6"
16/03/2024 6:00,SANTO DOMINGO DL,"41,595"
16/03/2024 6:00,SH_Demo,"19,432"
16/03/2024 6:00,TOBO,"32,05"
16/03/2024 6:00,VALLONGA GLOBAL,"13,15"
16/03/2024 6:00,VALLONGA-TOLON DL,"13,15"
16/03/2024 6:00,VILLAFRANQUEZA,"23,824"
16/03/2024 6:00,VIRGEN DEL CARMEN 1000 Viv,"36,662"
16/03/2024 6:00,VIRGEN DEL REMEDIO,"64,8"
16/03/2024 7:00,1 CIUDAD JARDÍN,"13,15"
16/03/2024 7:00,ALIPARK DL,"7,25"
16/03/2024 7:00,ALTOZANO,"39,377"
16/03/2024 7:00,BAHÍA LOS PINOS,"22,9"
16/03/2024 7:00,BENALÚA DL,"39,377"
16/03/2024 7:00,Bº GRANADA 1,"5,35"
16/03/2024 7:00,Bº LOS ÁNGELES,"21,819"
16/03/2024 7:00,CABO HUERTAS - PLAYA,"15,3"
16/03/2024 7:00,Campoamor Alto,"36,25"
16/03/2024 7:00,CENTRO COMERCIAL GRAN VÍA,"10,847"
16/03/2024 7:00,CIUDAD DEPORTIVA DL,"18,7"
16/03/2024 7:00,COLONIA REQUENA,"127,5"
16/03/2024 7:00,COLONIA ROMANA,"22,45"
16/03/2024 7:00,CONDOMINA,"32,15"
16/03/2024 7:00,Depósito Los Ángeles,"12,45"
16/03/2024 7:00,DIPUTACIÓN DL,"22,834"
16/03/2024 7:00,GARBINET NORTE 1,"7,6"
16/03/2024 7:00,INFORMACIÓN DL,13
16/03/2024 7:00,Les Palmeretes,"26,858"
16/03/2024 7:00,LONJA,"3,33"
16/03/2024 7:00,LONJA DL,"3,33"
16/03/2024 7:00,MATADERO,"23,152"
16/03/2024 7:00,MERCADO DL,"30,644"
16/03/2024 7:00,MUCHAVISTA - P.A.U. 5,"31,45"
16/03/2024 7:00,MUELLE GRANELES DL,"4,9"
16/03/2024 7:00,MUELLE LEVANTE DL,"7,559"
16/03/2024 7:00,O.A.M.I 1,"4,15"
16/03/2024 7:00,P.A.U. 1 (norte+sur),"24,907"
16/03/2024 7:00,P.A.U. 2,"14,873"
16/03/2024 7:00,PARQUE LO MORANT,"26,404"
16/03/2024 7:00,PLAYA DE SAN JUAN 1,"38,25"
16/03/2024 7:00,Postiguet,"8,892"
16/03/2024 7:00,PZA. MONTAÑETA,"30,577"
16/03/2024 7:00,RABASA DL,"16,8"
16/03/2024 7:00,SANTO DOMINGO DL,"46,912"
16/03/2024 7:00,SH_Demo,"21,819"
16/03/2024 7:00,TOBO,"30,05"
16/03/2024 7:00,VALLONGA GLOBAL,"10,45"
16/03/2024 7:00,VALLONGA-TOLON DL,"10,45"
16/03/2024 7:00,VILLAFRANQUEZA,"23,284"
16/03/2024 7:00,VIRGEN DEL CARMEN 1000 Viv,"37,018"
16/03/2024 7:00,VIRGEN DEL REMEDIO,"65,85"
16/03/2024 8:00,1 CIUDAD JARDÍN,"14,9"
16/03/2024 8:00,ALIPARK DL,"8,9"
16/03/2024 8:00,ALTOZANO,"48,856"
16/03/2024 8:00,BAHÍA LOS PINOS,"31,25"
16/03/2024 8:00,BENALÚA DL,"48,856"
16/03/2024 8:00,Bº GRANADA 1,"32,2"
16/03/2024 8:00,Bº LOS ÁNGELES,"29,895"
16/03/2024 8:00,CABO HUERTAS - PLAYA,"22,1"
16/03/2024 8:00,Campoamor Alto,"45,2"
16/03/2024 8:00,CENTRO COMERCIAL GRAN VÍA,"21,32"
16/03/2024 8:00,CIUDAD DEPORTIVA DL,21
16/03/2024 8:00,COLONIA REQUENA,134
16/03/2024 8:00,COLONIA ROMANA,"28,05"
16/03/2024 8:00,CONDOMINA,"38,1"
16/03/2024 8:00,Depósito Los Ángeles,"15,75"
16/03/2024 8:00,DIPUTACIÓN DL,"26,599"
16/03/2024 8:00,GARBINET NORTE 1,"10,4"
16/03/2024 8:00,INFORMACIÓN DL,13
16/03/2024 8:00,Les Palmeretes,"33,722"
16/03/2024 8:00,LONJA,"3,26"
16/03/2024 8:00,LONJA DL,"3,26"
16/03/2024 8:00,MERCADO DL,"38,233"
16/03/2024 8:00,MUCHAVISTA - P.A.U. 5,"42,3"
16/03/2024 8:00,MUELLE GRANELES DL,"5,4"
16/03/2024 8:00,MUELLE LEVANTE DL,"7,212"
16/03/2024 8:00,O.A.M.I 1,"8,75"
16/03/2024 8:00,P.A.U. 1 (norte+sur),"32,844"
16/03/2024 8:00,P.A.U. 2,"17,936"
16/03/2024 8:00,PARQUE LO MORANT,"26,149"
16/03/2024 8:00,PLAYA DE SAN JUAN 1,"48,05"
16/03/2024 8:00,Postiguet,"8,806"
16/03/2024 8:00,PZA. MONTAÑETA,"39,441"
16/03/2024 8:00,RABASA DL,"19,9"
16/03/2024 8:00,SANTO DOMINGO DL,"57,625"
16/03/2024 8:00,SH_Demo,"29,895"
16/03/2024 8:00,TOBO,"34,35"
16/03/2024 8:00,VALLONGA GLOBAL,"8,45"
16/03/2024 8:00,VALLONGA-TOLON DL,"8,45"
16/03/2024 8:00,VILLAFRANQUEZA,"26,149"
16/03/2024 8:00,VIRGEN DEL CARMEN 1000 Viv,"38,735"
16/03/2024 8:00,VIRGEN DEL REMEDIO,"71,75"
16/03/2024 9:00,1 CIUDAD JARDÍN,"19,55"
16/03/2024 9:00,ALIPARK DL,"12,5"
16/03/2024 9:00,ALTOZANO,"64,906"
16/03/2024 9:00,BAHÍA LOS PINOS,"40,5"
16/03/2024 9:00,BENALÚA DL,"64,906"
16/03/2024 9:00,Bº GRANADA 1,"16,55"
16/03/2024 9:00,Bº LOS ÁNGELES,"39,057"
16/03/2024 9:00,CABO HUERTAS - PLAYA,"28,35"
16/03/2024 9:00,Campoamor Alto,"55,35"
16/03/2024 9:00,CENTRO COMERCIAL GRAN VÍA,"18,566"
16/03/2024 9:00,CIUDAD DEPORTIVA DL,"26,15"
16/03/2024 9:00,COLONIA REQUENA,"150,7"
16/03/2024 9:00,COLONIA ROMANA,"37,45"
16/03/2024 9:00,CONDOMINA,"56,95"
16/03/2024 9:00,Depósito Los Ángeles,"20,9"
16/03/2024 9:00,DIPUTACIÓN DL,"33,692"
16/03/2024 9:00,GARBINET NORTE 1,"16,05"
16/03/2024 9:00,INFORMACIÓN DL,20
16/03/2024 9:00,Les Palmeretes,"41,307"
16/03/2024 9:00,LONJA,"4,68"
16/03/2024 9:00,LONJA DL,"4,68"
16/03/2024 9:00,MERCADO DL,"48,773"
16/03/2024 9:00,MUCHAVISTA - P.A.U. 5,"60,55"
16/03/2024 9:00,MUELLE GRANELES DL,"4,8"
16/03/2024 9:00,MUELLE LEVANTE DL,"7,542"
16/03/2024 9:00,O.A.M.I 1,"6,45"
16/03/2024 9:00,P.A.U. 1 (norte+sur),"49,265"
16/03/2024 9:00,P.A.U. 2,"24,503"
16/03/2024 9:00,PARQUE LO MORANT,"29,503"
16/03/2024 9:00,PLAYA DE SAN JUAN 1,"64,2"
16/03/2024 9:00,Postiguet,"9,074"
16/03/2024 9:00,PZA. MONTAÑETA,"53,133"
16/03/2024 9:00,RABASA DL,"25,4"
16/03/2024 9:00,SANTO DOMINGO DL,"79,79"
16/03/2024 9:00,SH_Demo,"39,057"
16/03/2024 9:00,TOBO,"44,4"
16/03/2024 9:00,VALLONGA GLOBAL,"10,7"
16/03/2024 9:00,VALLONGA-TOLON DL,"10,7"
16/03/2024 9:00,VILLAFRANQUEZA,"33,911"
16/03/2024 9:00,VIRGEN DEL CARMEN 1000 Viv,"45,029"
16/03/2024 9:00,VIRGEN DEL REMEDIO,"79,85"
16/03/2024 10:00,1 CIUDAD JARDÍN,23
16/03/2024 10:00,ALIPARK DL,"13,25"
16/03/2024 10:00,ALTOZANO,"72,502"
16/03/2024 10:00,BAHÍA LOS PINOS,"48,75"
16/03/2024 10:00,BENALÚA DL,"72,502"
16/03/2024 10:00,Bº GRANADA 1,"5,8"
16/03/2024 10:00,Bº LOS ÁNGELES,"41,223"
16/03/2024 10:00,CABO HUERTAS - PLAYA,"26,45"
16/03/2024 10:00,Campoamor Alto,"63,1"
16/03/2024 10:00,CENTRO COMERCIAL GRAN VÍA,"21,972"
16/03/2024 10:00,CIUDAD DEPORTIVA DL,33
16/03/2024 10:00,COLONIA REQUENA,160
16/03/2024 10:00,COLONIA ROMANA,"46,3"
16/03/2024 10:00,CONDOMINA,"64,8"
16/03/2024 10:00,Depósito Los Ángeles,"25,45"
16/03/2024 10:00,DIPUTACIÓN DL,"41,928"
16/03/2024 10:00,GARBINET NORTE 1,"18,2"
16/03/2024 10:00,INFORMACIÓN DL,20
16/03/2024 10:00,Les Palmeretes,"44,767"
16/03/2024 10:00,LONJA,"4,38"
16/03/2024 10:00,LONJA DL,"4,38"
16/03/2024 10:00,MATADERO,"19,954"
16/03/2024 10:00,MERCADO DL,"54,605"
16/03/2024 10:00,MUCHAVISTA - P.A.U. 5,"72,3"
16/03/2024 10:00,MUELLE GRANELES DL,"4,8"
16/03/2024 10:00,MUELLE LEVANTE DL,"9,649"
16/03/2024 10:00,O.A.M.I 1,"5,75"
16/03/2024 10:00,P.A.U. 1 (norte+sur),"55,322"
16/03/2024 10:00,P.A.U. 2,"29,205"
16/03/2024 10:00,PARQUE LO MORANT,"33,336"
16/03/2024 10:00,Pla-Hospital,"59,587"
16/03/2024 10:00,PLAYA DE SAN JUAN 1,"72,65"
16/03/2024 10:00,Postiguet,"13,034"
16/03/2024 10:00,PZA. MONTAÑETA,"57,408"
16/03/2024 10:00,RABASA DL,"26,9"
16/03/2024 10:00,SANTO DOMINGO DL,"88,409"
16/03/2024 10:00,SH_Demo,"41,223"
16/03/2024 10:00,TOBO,"52,75"
16/03/2024 10:00,VALLONGA GLOBAL,"14,8"
16/03/2024 10:00,VALLONGA-TOLON DL,"14,8"
16/03/2024 10:00,VILLAFRANQUEZA,"38,332"
16/03/2024 10:00,VIRGEN DEL CARMEN 1000 Viv,"48,708"
16/03/2024 10:00,VIRGEN DEL REMEDIO,"85,4"
16/03/2024 11:00,1 CIUDAD JARDÍN,"23,4"
16/03/2024 11:00,ALIPARK DL,"11,2"
16/03/2024 11:00,ALTOZANO,"72,125"
16/03/2024 11:00,BAHÍA LOS PINOS,"44,1"
16/03/2024 11:00,BENALÚA DL,"72,125"
16/03/2024 11:00,Bº GRANADA 1,"18,7"
16/03/2024 11:00,Bº LOS ÁNGELES,"41,125"
16/03/2024 11:00,CABO HUERTAS - PLAYA,"26,8"
16/03/2024 11:00,Campoamor Alto,"62,35"
16/03/2024 11:00,CENTRO COMERCIAL GRAN VÍA,"20,198"
16/03/2024 11:00,CIUDAD DEPORTIVA DL,"28,05"
16/03/2024 11:00,COLONIA REQUENA,"166,7"
16/03/2024 11:00,COLONIA ROMANA,"42,1"
16/03/2024 11:00,CONDOMINA,"62,85"
16/03/2024 11:00,Depósito Los Ángeles,"23,45"
16/03/2024 11:00,DIPUTACIÓN DL,"40,964"
16/03/2024 11:00,GARBINET NORTE 1,"18,15"
16/03/2024 11:00,INFORMACIÓN DL,18
16/03/2024 11:00,Les Palmeretes,"43,752"
16/03/2024 11:00,LONJA,"5,08"
16/03/2024 11:00,LONJA DL,"5,08"
16/03/2024 11:00,MATADERO,"2,056"
16/03/2024 11:00,MERCADO DL,"57,002"
16/03/2024 11:00,MUCHAVISTA - P.A.U. 5,"67,65"
16/03/2024 11:00,MUELLE GRANELES DL,"4,9"
16/03/2024 11:00,MUELLE LEVANTE DL,"9,781"
16/03/2024 11:00,O.A.M.I 1,"7,4"
16/03/2024 11:00,P.A.U. 1 (norte+sur),"50,429"
16/03/2024 11:00,P.A.U. 2,"27,525"
16/03/2024 11:00,PARQUE LO MORANT,"33,95"
16/03/2024 11:00,PLAYA DE SAN JUAN 1,"69,8"
16/03/2024 11:00,Postiguet,"13,305"
16/03/2024 11:00,PZA. MONTAÑETA,"59,12"
16/03/2024 11:00,RABASA DL,"25,4"
16/03/2024 11:00,SANTO DOMINGO DL,"85,51"
16/03/2024 11:00,SH_Demo,"41,125"
16/03/2024 11:00,TOBO,"50,4"
16/03/2024 11:00,VALLONGA GLOBAL,16
16/03/2024 11:00,VALLONGA-TOLON DL,16
16/03/2024 11:00,VILLAFRANQUEZA,"37,849"
16/03/2024 11:00,VIRGEN DEL CARMEN 1000 Viv,"51,622"
16/03/2024 11:00,VIRGEN DEL REMEDIO,"87,1"
16/03/2024 12:00,1 CIUDAD JARDÍN,"20,95"
16/03/2024 12:00,ALIPARK DL,"9,75"
16/03/2024 12:00,ALTOZANO,"64,676"
16/03/2024 12:00,BAHÍA LOS PINOS,"42,15"
16/03/2024 12:00,BENALÚA DL,"64,676"
16/03/2024 12:00,Bº GRANADA 1,"12,4"
16/03/2024 12:00,Bº LOS ÁNGELES,"35,3"
16/03/2024 12:00,CABO HUERTAS - PLAYA,31
16/03/2024 12:00,Campoamor Alto,"56,95"
16/03/2024 12:00,CENTRO COMERCIAL GRAN VÍA,"23,366"
16/03/2024 12:00,CIUDAD DEPORTIVA DL,"24,1"
16/03/2024 12:00,COLONIA REQUENA,"152,9"
16/03/2024 12:00,COLONIA ROMANA,"41,9"
16/03/2024 12:00,CONDOMINA,"59,9"
16/03/2024 12:00,Depósito Los Ángeles,"21,5"
16/03/2024 12:00,DIPUTACIÓN DL,"36,9"
16/03/2024 12:00,GARBINET NORTE 1,"15,85"
16/03/2024 12:00,INFORMACIÓN DL,18
16/03/2024 12:00,Les Palmeretes,"40,787"
16/03/2024 12:00,LONJA,"4,88"
16/03/2024 12:00,LONJA DL,"4,88"
16/03/2024 12:00,MATADERO,"7,849"
16/03/2024 12:00,MERCADO DL,"47,448"
16/03/2024 12:00,MUCHAVISTA - P.A.U. 5,"58,4"
16/03/2024 12:00,MUELLE GRANELES DL,"4,6"
16/03/2024 12:00,MUELLE LEVANTE DL,"7,822"
16/03/2024 12:00,O.A.M.I 1,"5,5"
16/03/2024 12:00,P.A.U. 1 (norte+sur),"49,209"
16/03/2024 12:00,P.A.U. 2,"21,972"
16/03/2024 12:00,PARQUE LO MORANT,"30,262"
16/03/2024 12:00,Pla-Hospital,"33,553"
16/03/2024 12:00,PLAYA DE SAN JUAN 1,"77,15"
16/03/2024 12:00,Postiguet,"11,79"
16/03/2024 12:00,PZA. MONTAÑETA,"53,183"
16/03/2024 12:00,RABASA DL,"22,5"
16/03/2024 12:00,SANTO DOMINGO DL,"75,239"
16/03/2024 12:00,SH_Demo,"35,3"
16/03/2024 12:00,TOBO,"47,65"
16/03/2024 12:00,VALLONGA GLOBAL,"14,3"
16/03/2024 12:00,VALLONGA-TOLON DL,"14,3"
16/03/2024 12:00,VILLAFRANQUEZA,"32,898"
16/03/2024 12:00,VIRGEN DEL CARMEN 1000 Viv,"46,868"
16/03/2024 12:00,VIRGEN DEL REMEDIO,"81,2"
17/03/2024 1:00,1 CIUDAD JARDÍN,"21,05"
17/03/2024 1:00,ALIPARK DL,"8,65"
17/03/2024 1:00,ALTOZANO,"56,54"
17/03/2024 1:00,BAHÍA LOS PINOS,"36,4"
17/03/2024 1:00,BENALÚA DL,"56,54"
17/03/2024 1:00,Bº GRANADA 1,"40,25"
17/03/2024 1:00,Bº LOS ÁNGELES,"32,984"
17/03/2024 1:00,CABO HUERTAS - PLAYA,"27,35"
17/03/2024 1:00,Campoamor Alto,"49,15"
17/03/2024 1:00,CENTRO COMERCIAL GRAN VÍA,"20,108"
17/03/2024 1:00,CIUDAD DEPORTIVA DL,"22,45"
17/03/2024 1:00,COLONIA REQUENA,149
17/03/2024 1:00,COLONIA ROMANA,"39,55"
17/03/2024 1:00,CONDOMINA,"48,1"
17/03/2024 1:00,Depósito Los Ángeles,"18,4"
17/03/2024 1:00,DIPUTACIÓN DL,"27,04"
17/03/2024 1:00,GARBINET NORTE 1,13
17/03/2024 1:00,INFORMACIÓN DL,15
17/03/2024 1:00,Les Palmeretes,"35,759"
17/03/2024 1:00,LONJA,"4,09"
17/03/2024 1:00,LONJA DL,"4,09"
17/03/2024 1:00,MATADERO,"18,429"
17/03/2024 1:00,MERCADO DL,"38,412"
17/03/2024 1:00,MUCHAVISTA - P.A.U. 5,"51,3"
17/03/2024 1:00,MUELLE GRANELES DL,"4,8"
17/03/2024 1:00,MUELLE LEVANTE DL,"7,995"
17/03/2024 1:00,O.A.M.I 1,"6,25"
17/03/2024 1:00,P.A.U. 1 (norte+sur),"38,016"
17/03/2024 1:00,P.A.U. 2,"22,09"
17/03/2024 1:00,PARQUE LO MORANT,"31,174"
17/03/2024 1:00,PLAYA DE SAN JUAN 1,"73,7"
17/03/2024 1:00,Postiguet,"11,993"
17/03/2024 1:00,PZA. MONTAÑETA,"43,747"
17/03/2024 1:00,RABASA DL,"19,4"
17/03/2024 1:00,SANTO DOMINGO DL,"69,422"
17/03/2024 1:00,SH_Demo,"32,984"
17/03/2024 1:00,TOBO,"41,35"
17/03/2024 1:00,VALLONGA GLOBAL,"7,55"
17/03/2024 1:00,VALLONGA-TOLON DL,"7,55"
17/03/2024 1:00,VILLAFRANQUEZA,"29,669"
17/03/2024 1:00,VIRGEN DEL CARMEN 1000 Viv,"44,667"
17/03/2024 1:00,VIRGEN DEL REMEDIO,"78,95"
17/03/2024 2:00,1 CIUDAD JARDÍN,"18,2"
17/03/2024 2:00,ALIPARK DL,"7,95"
17/03/2024 2:00,ALTOZANO,"47,024"
17/03/2024 2:00,BAHÍA LOS PINOS,35
17/03/2024 2:00,BENALÚA DL,"47,024"
17/03/2024 2:00,Bº GRANADA 1,"41,65"
17/03/2024 2:00,Bº LOS ÁNGELES,"26,098"
17/03/2024 2:00,CABO HUERTAS - PLAYA,"28,55"
17/03/2024 2:00,Campoamor Alto,"41,2"
17/03/2024 2:00,CENTRO COMERCIAL GRAN VÍA,"15,393"
17/03/2024 2:00,CIUDAD DEPORTIVA DL,21
17/03/2024 2:00,COLONIA REQUENA,"138,9"
17/03/2024 2:00,COLONIA ROMANA,"36,1"
17/03/2024 2:00,CONDOMINA,42
17/03/2024 2:00,Depósito Los Ángeles,"14,5"
